sep=;
gen;evals;Obj1_Min;Obj1_Max;Obj1_Avg;Obj1_Std
0;100;0.00279821568378;0.00378215283039;0.00353145746508;0.000226757353059
10;43;0.00379943347324;0.00386714997079;0.00385749771817;9.06430874748e-06
20;50;0.0038314471023;0.00390702874594;0.00389053532591;1.22174328638e-05
30;51;0.00386429741236;0.00396437200428;0.00393861730594;1.48496945591e-05
40;41;0.00389182328051;0.00398737475672;0.00397504592208;1.84012625691e-05
50;43;0.00388873529659;0.00402095259725;0.00400950416531;1.90147779755e-05
60;53;0.00393265982635;0.00404844409623;0.00402721712704;2.39651870498e-05
70;44;0.0040048492881;0.00408006726923;0.00406338707532;1.13307133289e-05
80;46;0.00394549022204;0.00416065281014;0.00408846159636;3.29372426157e-05
90;38;0.004018414212;0.00418348628578;0.00417366942498;2.50737107234e-05
100;44;0.00405645304053;0.00421846429136;0.00419845643491;2.54368343807e-05
110;33;0.00408123945555;0.00423828597207;0.0042251283386;2.84718744296e-05
120;46;0.00407767022622;0.00427059997271;0.00425618561684;2.83637093529e-05
130;43;0.00412114090571;0.00437224582945;0.00430313218459;4.19204203544e-05
140;38;0.00410649390257;0.00439436666618;0.00437514196069;4.67712079266e-05
150;43;0.00399811899703;0.00443048142708;0.00440493271514;5.99225008352e-05
160;44;0.00422436354243;0.00446283613875;0.00444389324282;3.89044073683e-05
170;47;0.0041137975095;0.00449115031413;0.00445140706828;7.97660910433e-05
180;51;0.00416225737567;0.0045200199736;0.00450444018337;5.23283563238e-05
190;38;0.0042046522694;0.0045594091028;0.00452858927474;7.22346379097e-05
200;48;0.00416225737567;0.00462571393523;0.00456410707247;0.000103908320435
210;40;0.00418136531856;0.00466801074162;0.00462618118057;9.2496610893e-05
220;40;0.004335909667;0.0047170364811;0.00467973724595;6.35461133161e-05
230;37;0.00436194342537;0.00479071293088;0.00474880072366;5.92115539384e-05
240;52;0.004335909667;0.00483783907142;0.00478950890532;9.60245813778e-05
250;33;0.0044019054492;0.00488641128201;0.00485646437038;8.18965871693e-05
260;35;0.00446635537144;0.00495569999954;0.00491759281854;0.000100762808206
270;42;0.00435757128911;0.0050013894791;0.00496478201676;9.85101338071e-05
280;46;0.00438846072519;0.00504839213678;0.00499398249951;0.000120502810558
290;44;0.00448054527667;0.00512506369032;0.00507803136592;0.000104858803654
300;46;0.00460959038893;0.0051757511286;0.00514400017626;7.34720951607e-05
310;41;0.00454863658743;0.00523560209424;0.00518302741088;0.000134681894052
320;46;0.00456364374058;0.00531348353421;0.00525331291924;0.000160005814415
