sep=;
gen;evals;Obj1_Min;Obj1_Max;Obj1_Avg;Obj1_Std
0;200;0.00272841366814;0.00376513236099;0.00351313852799;0.000204668606359
10;179;0.00385209078147;0.00401819870402;0.00394976938722;2.85807293338e-05
20;181;0.00394732944963;0.00412335787082;0.0040683333191;3.46718857527e-05
30;185;0.00397961119759;0.00424455183112;0.00417184044177;5.06794546881e-05
40;190;0.00404322194955;0.00438159954281;0.00428415186375;7.25141981116e-05
50;192;0.0041465604215;0.00448080171108;0.00440115394618;7.36414441939e-05
60;183;0.00418791149038;0.00463810286551;0.0045310265686;0.000101314697104
70;185;0.00416520190112;0.00477906118249;0.00466438053656;0.000128540661914
80;181;0.00434104205343;0.00493390483506;0.00478566677676;0.000158393625245
90;186;0.00431155339882;0.00519775133032;0.00498329107338;0.000183135550858
100;184;0.004393053314;0.00534288702309;0.0051381487487;0.000239788320229
110;185;0.00452218514116;0.00558121588748;0.00534014935887;0.0002586990124
120;184;0.0044108161747;0.00588705771971;0.00562178985298;0.000324027671442
130;181;0.00446081368947;0.00618724145808;0.00590405555135;0.000363558537303
140;185;0.0048729578777;0.00645288747061;0.0061011846513;0.000412433336941
150;189;0.00483705885166;0.00663004369448;0.00630145199962;0.00045150140109
160;187;0.00499875701544;0.00687392603784;0.00645201041673;0.000520436722678
170;189;0.00505192274564;0.00732856691328;0.0068095269425;0.000666206694224
180;188;0.00494726024768;0.00764046669822;0.00701695420759;0.000779020841613
190;187;0.00518543738274;0.0079163027886;0.00729462766999;0.000841526231296
200;189;0.00517087441097;0.00837834689175;0.00749542564156;0.000972881200709
210;189;0.00538690887646;0.00871301892381;0.00798128030523;0.00098064015119
220;173;0.00524496555928;0.00897337385557;0.00819739066211;0.00112217808113
230;184;0.00534630880634;0.00917472862901;0.00849324098157;0.00103864995348
240;190;0.00531449229119;0.00939067849917;0.00842546537976;0.00129499814231
250;186;0.00535435414659;0.0095751957135;0.00841560319433;0.0014890128612
260;183;0.0052223991062;0.00987422308139;0.00883347195846;0.00143450375767
270;187;0.00518543738274;0.0101467368954;0.00921232633505;0.00141189299945
280;180;0.00552344270947;0.0103823175625;0.00932499584001;0.00152892133425
290;187;0.00537871360804;0.0106356669398;0.00943332667848;0.00161774850543
300;188;0.00517087441097;0.0109091699327;0.0095749509887;0.0017237089814
310;192;0.00537871360804;0.01105435162;0.00965745792483;0.00192201367541
320;188;0.00547964674803;0.0113636363636;0.0099312736392;0.00187101247887
330;183;0.00573963468234;0.0115286960137;0.0100608685747;0.00203833116891
340;185;0.0056050436235;0.0116140650694;0.0102519381087;0.00201974383447
350;184;0.00557743572251;0.0117908597462;0.0103416943797;0.00200444726936
360;189;0.00558659217877;0.0119762853713;0.0102700095001;0.00230102400131
370;189;0.00588461092197;0.0121710788946;0.0106621816178;0.00217703176176
380;184;0.00514926186547;0.0121710788946;0.0107700100812;0.00217176451144
390;175;0.00529879907993;0.0121710788946;0.0109259018818;0.00205337133938
400;191;0.00506548566629;0.0121710788946;0.0106222855145;0.00217616679537
410;179;0.00506548566629;0.0121710788946;0.0106186428779;0.00228524304528
420;185;0.00575967934903;0.0121710788946;0.0107126823431;0.0021908169324
430;186;0.00567112021587;0.0121710788946;0.0106416763245;0.00228079805939
440;188;0.00514926186547;0.0121710788946;0.010659495357;0.00224714235126
450;179;0.00572969192037;0.0121710788946;0.0102491151683;0.00233741554838
460;183;0.00558659217877;0.0121710788946;0.010574681779;0.00227842192791
470;187;0.00537871360804;0.0121710788946;0.0107501871622;0.00219334452652
480;183;0.00554126273048;0.0121710788946;0.0105359435391;0.00226939990775
490;182;0.0052223991062;0.0121710788946;0.0104971384942;0.00226125973144
500;182;0.00577993939627;0.0121710788946;0.0107759290886;0.00217681286493
510;187;0.00547101404329;0.0121710788946;0.0106141081634;0.00228099588388
520;182;0.00541172517968;0.0121710788946;0.0106814029819;0.00216355530854
530;186;0.00563307304155;0.0121710788946;0.0107555378395;0.00216684670466
540;185;0.00587388228581;0.0121710788946;0.010833060144;0.00205455566091
550;183;0.00547101404329;0.0121710788946;0.010913166046;0.0020855608867
560;188;0.00514211864885;0.0121710788946;0.0106628706387;0.00226358944886
570;187;0.00555023880647;0.0121710788946;0.0105409612957;0.00217730778161
580;183;0.00556832492823;0.0121710788946;0.010800471783;0.00214296719613
590;189;0.00548832115903;0.0121710788946;0.0104610443496;0.00230018980066
600;187;0.0059062490893;0.0121710788946;0.0107379770676;0.00210260509691
610;191;0.00574963033389;0.0121710788946;0.010522939843;0.00226495467263
620;186;0.00579015140677;0.0121710788946;0.0107453328965;0.00222866698522
630;179;0.00556832492823;0.0121710788946;0.0108023974264;0.00213434944615
640;188;0.00547964674803;0.0121710788946;0.0107846960943;0.00212830156648
650;188;0.00550579646073;0.0122722436813;0.0107441162413;0.0021591482508
660;189;0.00542007512445;0.0121710788946;0.0104525415666;0.00239481581281
670;185;0.00547964674803;0.0121710788946;0.0105792443922;0.00229719535651
680;179;0.00552344270947;0.0121710788946;0.0109324899845;0.00203202154944
690;185;0.00517814028786;0.0121710788946;0.0106778819358;0.00225610892384
700;194;0.00564251172659;0.0121710788946;0.0104734082242;0.00228581160488
710;186;0.00556832492823;0.0121710788946;0.0105302111605;0.00226287237836
720;182;0.00529879907993;0.0121710788946;0.0102407417138;0.00242095820704
730;184;0.00559579468243;0.0121710788946;0.0105919979154;0.00225251658367
740;186;0.00573963468234;0.0121710788946;0.0109161624922;0.00197976299466
750;181;0.00564251172659;0.0121710788946;0.0109021118479;0.00198980075042
760;179;0.00537871360804;0.0121710788946;0.0107476371308;0.00215363305242
770;187;0.00563307304155;0.0121710788946;0.0108411683886;0.00203590038151
780;184;0.00551459804167;0.0121710788946;0.0107736362086;0.00219494767958
790;184;0.00552344270947;0.0121710788946;0.0106793423557;0.00224456331305
800;187;0.00584205146658;0.0121710788946;0.0107571245913;0.00216342812608
810;185;0.00549703761554;0.0121710788946;0.0105721015229;0.00224439090242
820;190;0.00561433939664;0.0121710788946;0.0104196923068;0.00232674192208
830;191;0.00525255405321;0.0121710788946;0.0107295648824;0.00207998740091
840;178;0.00566153489212;0.0121710788946;0.0107760110124;0.00207056945183
850;184;0.00524496555928;0.0121710788946;0.0105292260109;0.00233850457481
860;187;0.00499875701544;0.0121710788946;0.0104652746197;0.00227821045603
870;188;0.00513500555536;0.0121710788946;0.0104232728554;0.00238508303892
880;183;0.00551459804167;0.0121710788946;0.0105046242221;0.00230012541499
890;187;0.00572969192037;0.0121710788946;0.0108297142262;0.00215225878637
900;178;0.0054624227094;0.0121710788946;0.0107237877402;0.00220240611358
910;182;0.00569044049227;0.0121710788946;0.0104634406028;0.00228601926702
920;186;0.00574963033389;0.0121710788946;0.0104434658963;0.00232763408903
930;182;0.00498572982896;0.0121710788946;0.0109537320484;0.00205164561916
940;177;0.00533830023019;0.0121710788946;0.0104903990095;0.00232366270124
950;185;0.00549703761554;0.0121710788946;0.0103414566602;0.00244013590807
960;187;0.0053066279912;0.0121710788946;0.0107071108405;0.00215874395639
970;190;0.00565199887042;0.0121710788946;0.0106273532134;0.00224460438112
980;187;0.00531449229119;0.0121710788946;0.0107510688342;0.0021205030072
990;186;0.00527552202874;0.0121710788946;0.0107087638682;0.00218889245692
