sep=;
gen;evals;Obj1_Min;Obj1_Max;Obj1_Avg;Obj1_Std
0;200;0.00265604484507;0.00377665620797;0.00351625401856;0.000210411476712
10;120;0.00376665051923;0.00389108098618;0.00385166608013;1.70618337991e-05
20;123;0.00387599915954;0.00397589157333;0.00394461705901;1.72817815647e-05
30;129;0.00392833795241;0.00405273864912;0.00402159758388;2.40804914268e-05
40;134;0.00396337051053;0.00412698756797;0.00409221385572;2.82090876032e-05
50;143;0.00404665603412;0.00422880913718;0.00417497609403;4.01217608565e-05
60;124;0.00407094531955;0.00433022338819;0.00428700639361;5.65029598457e-05
70;120;0.00415398654442;0.00446225722296;0.00440743026622;5.85702574988e-05
80;130;0.00416896085256;0.00455739190605;0.00448942163713;8.48180919038e-05
90;123;0.00423054185509;0.0046537253991;0.00458005732704;9.47693554294e-05
100;109;0.00423054185509;0.00476775297811;0.00470630293981;9.29698060358e-05
110;137;0.00432411662258;0.00488464529788;0.00480150065428;0.000102967782379
120;125;0.00434104205343;0.0049782694749;0.00489682530309;0.000135800528347
130;117;0.00441529112665;0.00514722716543;0.0050267539006;0.000149806225337
140;134;0.00446544488393;0.00524981573923;0.00512003922444;0.000198753660193
150;110;0.00450779465574;0.00538317758582;0.00525583115305;0.000179515711992
160;122;0.00445159496173;0.00548378025256;0.00533867569304;0.000235118153688
170;126;0.00459629508156;0.00560871798657;0.00545274691331;0.00024880579888
180;114;0.00465305425033;0.00581354131274;0.00566670355919;0.000255108025473
190;122;0.0046115655954;0.00599717849554;0.00582190742523;0.000283532113319
200;132;0.00479617748263;0.00611383376952;0.00591695387271;0.000332703347646
210;128;0.0048077503839;0.00625051404479;0.00604371854323;0.000353943935244
220;120;0.00477328389436;0.00631580421476;0.00613624687766;0.000358835063164
230;109;0.00494726024768;0.0063832223395;0.00619953572115;0.000358782886064
240;128;0.00481356881564;0.00643876865532;0.00626142435666;0.00039399673176
250;122;0.00496638155467;0.0065103235137;0.00634479385596;0.000371140451111
260;121;0.00477328389436;0.00677312206409;0.00657832247498;0.000448647943105
270;120;0.00489734640468;0.00683981664272;0.00658802005268;0.00050484159297
280;125;0.0048729578777;0.00697946329155;0.00676065565288;0.000484658141143
290;111;0.00512792237253;0.00705263969514;0.00685105575822;0.00042990419689
300;129;0.00513500555536;0.00710908939406;0.00682424432951;0.00055882536192
310;130;0.00498572982896;0.00716694502087;0.00694267494968;0.000500648347306
320;128;0.00510685019451;0.00734956444348;0.00705320215973;0.000580133101392
330;124;0.00486090151814;0.00739211828294;0.00712858745386;0.000561406493852
340;121;0.00509294782695;0.00739211828294;0.00716848700641;0.000560911016795
350;120;0.00525255405321;0.00739211828294;0.00717785015991;0.000533715918857
360;131;0.00509294782695;0.00741368018237;0.00713213448438;0.000596694515929
370;129;0.00514211864885;0.007435435894;0.00717687591672;0.000575242071783
380;125;0.00503846989628;0.007435435894;0.0071959324722;0.000571704169982
390;122;0.0052223991062;0.007435435894;0.00720388402885;0.000551629676489
400;122;0.00503178428158;0.0074573883638;0.00719168901885;0.000623028679121
410;128;0.0048729578777;0.0074573883638;0.00726311844451;0.000523991807612
420;120;0.00526017612894;0.00750189568057;0.00726145481404;0.000498724001659
430;124;0.00484298611427;0.00754722700051;0.00726237146817;0.000666120314136
440;130;0.00528324636087;0.00754722700051;0.00728775116048;0.000578362724994
450;127;0.00526017612894;0.00754722700051;0.00734007294048;0.000507598993484
460;125;0.0052223991062;0.00754722700051;0.00727616385;0.000624391770529
470;136;0.00502512562814;0.00754722700051;0.0073037861803;0.00058887723372
480;138;0.00504518265585;0.00766433363278;0.00737136140456;0.000622806760906
490;117;0.00540341436064;0.00766433363278;0.00740319649397;0.000594398640982
500;121;0.00519276592126;0.00766433363278;0.00741704989126;0.000621007300049
510;121;0.0050184937541;0.00766433363278;0.00741627491298;0.000609639097178
520;114;0.00526017612894;0.00766433363278;0.00751492334497;0.000467862639395
530;128;0.00473400828442;0.00766433363278;0.00733069114227;0.000698186746148
540;133;0.00507916017719;0.00766433363278;0.00738203467163;0.000623065163062
550;131;0.00510685019451;0.00768843058488;0.00735843086643;0.000634557892177
560;133;0.0049283614781;0.00786387612324;0.00745531263922;0.000728255595895
570;122;0.00528324636087;0.00786387612324;0.00755127338352;0.000712387082786
580;122;0.00536243653499;0.00786387612324;0.00758103731425;0.000663424625893
590;117;0.00512086888997;0.00786387612324;0.00760456942024;0.000633229697464
600;133;0.00540341436064;0.0079163027886;0.00768665511825;0.000625736819136
610;127;0.00504518265585;0.00794292145313;0.00767196777352;0.000661390121163
620;110;0.00532239224913;0.00805221050805;0.00778192899925;0.000637284461039
