sep=;
gen;evals;Obj1_Min;Obj1_Max;Obj1_Avg;Obj1_Std
0;200;0.00267695531095;0.00378505241839;0.00350229871306;0.00021735401154
10;67;0.00380519351265;0.003870046217;0.00385282552607;8.9354743314e-06
20;66;0.00383435700535;0.00390985264592;0.00389871937679;1.14181835073e-05
30;64;0.00384025641951;0.00392864966856;0.00391681138555;1.01074005015e-05
40;57;0.00388846827001;0.00395093077327;0.0039459903576;8.53136508642e-06
50;80;0.00387624272252;0.00400668361281;0.00398723660151;2.27218377681e-05
60;80;0.00391327577896;0.00404061885863;0.00402440813579;1.80959501065e-05
70;54;0.00396437200428;0.00406140460001;0.00405004691739;1.31046679693e-05
80;68;0.00395140766323;0.00409320237732;0.00407341671765;1.80863709787e-05
90;71;0.00398737475672;0.00418184703717;0.00413721301559;4.42478547121e-05
100;70;0.00401416811884;0.00421271976779;0.00418993166135;3.51100841445e-05
110;67;0.00397418072847;0.00424031033031;0.0042166453128;4.0840374407e-05
120;76;0.00406591990576;0.00428480078387;0.00426216256459;4.02811203305e-05
130;56;0.00402435796195;0.00432227885914;0.00430259183301;4.17129283231e-05
140;71;0.00405540691937;0.00436511530276;0.004344290055;4.46137297457e-05
150;54;0.00408719743224;0.00440033141877;0.00438420930882;4.6248652494e-05
160;58;0.00417583273826;0.00446876279088;0.00443913521581;5.89699664749e-05
170;74;0.00419504720949;0.00449705790702;0.00447239059536;4.70231387842e-05
180;65;0.00423032327772;0.00456526260559;0.00452782217321;4.60275570613e-05
190;72;0.00417202193451;0.00461081050716;0.00458202915418;6.97651222119e-05
200;61;0.00436349211847;0.00465777260537;0.00463569676439;5.06623330049e-05
210;62;0.00427879655032;0.00472271945858;0.00466154805959;7.99211261849e-05
220;58;0.00433754828513;0.00481377434187;0.00476660935444;7.22157149261e-05
230;65;0.00435479165022;0.00486135753685;0.00482498296833;9.40892270855e-05
240;60;0.00438547742911;0.00495458476655;0.00489821489623;7.97125491603e-05
250;57;0.00431628409204;0.0050467104029;0.00499863748553;0.000102463732051
260;64;0.00446283613875;0.00512998299381;0.00508826477083;0.000114180984881
270;64;0.00440331110264;0.00527086979988;0.00521243817651;0.000137457082647
280;60;0.00452976981321;0.005341867459;0.00528483334675;0.000122850244843
290;58;0.00453466886858;0.00553749038249;0.00541375550013;0.00015563054189
300;64;0.00462571393523;0.00558299457028;0.00550998830975;0.000197478950284
310;66;0.00475627450041;0.00570687928009;0.00564537088885;0.000133249239304
320;59;0.00487412859282;0.00575681855571;0.00570225879854;0.000142962400595
330;81;0.00468960700757;0.00583958127282;0.00574288090094;0.000251656303014
340;67;0.0047225814231;0.0059483487152;0.00585084622132;0.000240033225266
350;62;0.00489258821476;0.00602828812732;0.00597144020614;0.000181420133471
360;63;0.00468960700757;0.0060635704539;0.00600065689016;0.000232800262332
370;63;0.00475627450041;0.00619857278527;0.0060771884987;0.000300015679459
380;70;0.00480236285704;0.00631616300191;0.00623761178626;0.00023517147241
390;68;0.00482592482096;0.00645520418478;0.00631161642159;0.000237083844912
400;65;0.00501468206603;0.00652834365847;0.00641905170062;0.000310481909135
410;60;0.00491753682629;0.00658872343938;0.00650067132514;0.000257271350416
420;62;0.00495569999954;0.00665085145287;0.00656247328545;0.000278211801005
430;62;0.00519051738939;0.00690095997969;0.0067544410879;0.000217247463822
440;70;0.00495569999954;0.00708472342024;0.00686735857557;0.000338965058359
450;61;0.00516111267841;0.00712331645586;0.00698385107319;0.000397851547718
460;63;0.0049365056619;0.00722270279187;0.00710018294926;0.000390869037182
470;68;0.00506895399236;0.00726366995976;0.00709105994479;0.000469855000726
480;69;0.00488025812579;0.00741290064309;0.00723098112918;0.00049350805289
