sep=;
gen;evals;Obj1_Min;Obj1_Max;Obj1_Avg;Obj1_Std
0;200;0.00267695531095;0.00379989306317;0.00354596615951;0.00020476189854
10;191;0.00384032177152;0.00397090294538;0.00392991722976;1.9951042041e-05
20;191;0.00386429741236;0.00399402200234;0.00397886954059;2.24057909586e-05
30;184;0.00390425040895;0.00403462701453;0.00402123196455;1.79068955521e-05
40;179;0.00392312009022;0.00407297487183;0.00406001750906;2.33517242324e-05
50;191;0.0038949187531;0.00409796422885;0.00408383409058;2.22097560476e-05
60;178;0.00398476127023;0.00414563983177;0.00412359052583;2.62973556527e-05
70;189;0.00396825396825;0.00417965417207;0.00416434643672;2.61148788119e-05
80;178;0.00405645304053;0.00426651959736;0.0042470078684;3.30386359709e-05
90;183;0.00404945514548;0.00430786698938;0.00428926071253;3.33642999087e-05
100;188;0.00402868039781;0.00435479165022;0.00432700903494;4.48865037283e-05
110;185;0.00404945514548;0.00439436666618;0.00437455346048;4.87431553861e-05
120;190;0.00407767022622;0.00443048142708;0.0044117319455;4.18954969403e-05
130;195;0.00416225737567;0.00449592285872;0.00446784799241;5.97996996119e-05
140;177;0.00403212028267;0.00455442809069;0.00452184127655;6.76353213807e-05
150;182;0.00414716144755;0.00463093711214;0.00457301968763;6.63837336931e-05
160;193;0.00421250302811;0.00470600599808;0.00466916492577;7.54949223545e-05
170;192;0.00430612861807;0.00476196173716;0.00472465925795;7.63450292141e-05
180;179;0.00444764741204;0.00489878907873;0.0048384045167;5.42747395634e-05
190;189;0.00433161668235;0.0050013894791;0.00493145734602;0.000103367596358
200;190;0.00436194342537;0.00509677263157;0.00501050221792;0.000121796884591
210;173;0.00445697139016;0.00521291056203;0.00510681328161;0.00011118470786
220;181;0.00443377255017;0.0052585987264;0.00521357726054;0.000108103669081
230;181;0.00466234010459;0.00530553534188;0.00526365555332;9.90912804049e-05
240;191;0.00461478338214;0.0054117979976;0.00535860121094;0.00014289850671
250;187;0.00453377931881;0.00548930490031;0.00543246811026;0.00015237857863
260;190;0.00463047039135;0.00557954641444;0.00547903076436;0.000200524872096
270;183;0.00457880333535;0.00574398822852;0.00564885134225;0.000160742548697
280;184;0.0045141984733;0.00588028663592;0.00579269965043;0.000233024879326
290;181;0.00486265037237;0.00600371659376;0.0059395743527;0.000179230276185
300;178;0.00475072173458;0.00609865481369;0.00599793478615;0.000242868440639
310;184;0.00480863601586;0.00622408076983;0.00609501585134;0.000312570262144
320;189;0.00502979102666;0.00628984277834;0.00624613436287;0.000147731342322
330;189;0.00508487021811;0.00637165093693;0.00627908681275;0.000238354085539
340;190;0.00486265037237;0.00647136095239;0.00635049297255;0.000313831596529
350;193;0.00491856661996;0.0065155889037;0.00644638118518;0.000234828790815
360;172;0.00477363023938;0.00660690987671;0.00641829100586;0.000397634823727
370;187;0.00477941039409;0.00678509751447;0.00655131053665;0.000438309398285
380;173;0.00501630449571;0.0069606380007;0.00676685593093;0.000437058081766
390;189;0.00523109052046;0.00711162623468;0.0069576998905;0.000379671608964
400;182;0.00493126214374;0.00719101202461;0.00704351471325;0.00044738702196
410;188;0.00519332945689;0.00729420128837;0.00710052898059;0.000463143405603
420;184;0.00505023079804;0.00763358778626;0.0072350823799;0.000538285346293
430;190;0.00517107007791;0.00794336363107;0.00764772555199;0.00054141482079
440;187;0.00495695726266;0.00826446280992;0.00785478589904;0.0005133966184
450;185;0.00513461236544;0.00849107035378;0.00816422123891;0.000702488042555
460;176;0.00546806425201;0.00870147471244;0.00845686343816;0.000551652019244
